Starting Location,Starting Altitude(ft),Starting Velocity(fps),Starting Elapsed Time(s),Starting Thrust Points,Move Type,Move Direction,Ending Location,Ending Altitude(ft),Ending Velocity(fps),Ending Elapsed Time(s),Ending Thrust Points
Y13,200.0,200.0,249.53968253968253,248.5,CRUISE,W,X13,200.0,200.0,250.53968253968253,247.5
X13,200.0,200.0,250.53968253968253,247.5,CRUISE,W,W13,200.0,200.0,251.53968253968253,246.5
W13,200.0,200.0,251.53968253968253,246.5,CRUISE,W,V13,200.0,200.0,252.53968253968253,245.5
V13,200.0,200.0,252.53968253968253,245.5,CRUISE,W,U13,200.0,200.0,253.53968253968253,244.5
U13,200.0,200.0,253.53968253968253,244.5,CRUISE,W,T13,200.0,200.0,254.53968253968253,243.5
T13,200.0,200.0,254.53968253968253,243.5,CRUISE,W,S13,200.0,200.0,255.53968253968253,242.5
S13,200.0,200.0,255.53968253968253,242.5,CRUISE,W,R13,200.0,200.0,256.53968253968253,241.5
R13,200.0,200.0,256.53968253968253,241.5,CRUISE,W,Q13,200.0,200.0,257.53968253968253,240.5
Q13,200.0,200.0,257.53968253968253,240.5,CRUISE,W,P13,200.0,200.0,258.53968253968253,239.5
P13,200.0,200.0,258.53968253968253,239.5,CRUISE,W,O13,200.0,200.0,259.53968253968253,238.5
O13,200.0,200.0,259.53968253968253,238.5,CRUISE,W,N13,200.0,200.0,260.53968253968253,237.5
N13,200.0,200.0,260.53968253968253,237.5,CRUISE,W,M13,200.0,200.0,261.53968253968253,236.5
M13,200.0,200.0,261.53968253968253,236.5,CRUISE,W,L13,200.0,200.0,262.53968253968253,235.5
L13,200.0,200.0,262.53968253968253,235.5,CRUISE,W,K13,200.0,200.0,263.53968253968253,234.5
K13,200.0,200.0,263.53968253968253,234.5,CRUISE,W,J13,200.0,200.0,264.53968253968253,233.5
J13,200.0,200.0,264.53968253968253,233.5,CRUISE,W,I13,200.0,200.0,265.53968253968253,232.5
I13,200.0,200.0,265.53968253968253,232.5,CRUISE,W,H13,200.0,200.0,266.53968253968253,231.5
H13,200.0,200.0,266.53968253968253,231.5,CRUISE,S,H14,200.0,200.0,267.53968253968253,230.5
H14,200.0,200.0,267.53968253968253,230.5,CRUISE,S,H15,200.0,200.0,268.53968253968253,229.5
H15,200.0,200.0,268.53968253968253,229.5,CRUISE,E,I15,200.0,200.0,269.53968253968253,228.5
I15,200.0,200.0,269.53968253968253,228.5,CRUISE,N,I14,200.0,200.0,270.53968253968253,227.5
I14,200.0,200.0,270.53968253968253,227.5,CRUISE,E,J14,200.0,200.0,271.53968253968253,226.5
J14,200.0,200.0,271.53968253968253,226.5,CRUISE,S,J15,200.0,200.0,272.53968253968253,225.5
J15,200.0,200.0,272.53968253968253,225.5,CRUISE,E,K15,200.0,200.0,273.53968253968253,224.5
K15,200.0,200.0,273.53968253968253,224.5,CRUISE,N,K14,200.0,200.0,274.53968253968253,223.5
K14,200.0,200.0,274.53968253968253,223.5,CRUISE,E,L14,200.0,200.0,275.53968253968253,222.5
L14,200.0,200.0,275.53968253968253,222.5,CRUISE,S,L15,200.0,200.0,276.53968253968253,221.5
L15,200.0,200.0,276.53968253968253,221.5,CRUISE,E,M15,200.0,200.0,277.53968253968253,220.5
M15,200.0,200.0,277.53968253968253,220.5,CRUISE,N,M14,200.0,200.0,278.53968253968253,219.5
M14,200.0,200.0,278.53968253968253,219.5,CRUISE,E,N14,200.0,200.0,279.53968253968253,218.5
N14,200.0,200.0,279.53968253968253,218.5,CRUISE,S,N15,200.0,200.0,280.53968253968253,217.5
N15,200.0,200.0,280.53968253968253,217.5,CRUISE,E,O15,200.0,200.0,281.53968253968253,216.5
O15,200.0,200.0,281.53968253968253,216.5,CRUISE,N,O14,200.0,200.0,282.53968253968253,215.5
O14,200.0,200.0,282.53968253968253,215.5,CRUISE,E,P14,200.0,200.0,283.53968253968253,214.5
P14,200.0,200.0,283.53968253968253,214.5,CRUISE,S,P15,200.0,200.0,284.53968253968253,213.5
P15,200.0,200.0,284.53968253968253,213.5,CRUISE,E,Q15,200.0,200.0,285.53968253968253,212.5
Q15,200.0,200.0,285.53968253968253,212.5,CRUISE,N,Q14,200.0,200.0,286.53968253968253,211.5
Q14,200.0,200.0,286.53968253968253,211.5,CRUISE,E,R14,200.0,200.0,287.53968253968253,210.5
R14,200.0,200.0,287.53968253968253,210.5,CRUISE,S,R15,200.0,200.0,288.53968253968253,209.5
R15,200.0,200.0,288.53968253968253,209.5,CRUISE,E,S15,200.0,200.0,289.53968253968253,208.5
S15,200.0,200.0,289.53968253968253,208.5,CRUISE,N,S14,200.0,200.0,290.53968253968253,207.5
S14,200.0,200.0,290.53968253968253,207.5,CRUISE,E,T14,200.0,200.0,291.53968253968253,206.5
T14,200.0,200.0,291.53968253968253,206.5,CRUISE,S,T15,200.0,200.0,292.53968253968253,205.5
T15,200.0,200.0,292.53968253968253,205.5,CRUISE,E,U15,200.0,200.0,293.53968253968253,204.5
U15,200.0,200.0,293.53968253968253,204.5,CRUISE,N,U14,200.0,200.0,294.53968253968253,203.5
U14,200.0,200.0,294.53968253968253,203.5,CRUISE,E,V14,200.0,200.0,295.53968253968253,202.5
V14,200.0,200.0,295.53968253968253,202.5,CRUISE,S,V15,200.0,200.0,296.53968253968253,201.5
V15,200.0,200.0,296.53968253968253,201.5,CRUISE,E,W15,200.0,200.0,297.53968253968253,200.5
W15,200.0,200.0,297.53968253968253,200.5,CRUISE,N,W14,200.0,200.0,298.53968253968253,199.5
W14,200.0,200.0,298.53968253968253,199.5,CRUISE,E,X14,200.0,200.0,299.53968253968253,198.5
X14,200.0,200.0,299.53968253968253,198.5,CRUISE,S,X15,200.0,200.0,300.53968253968253,197.5
X15,200.0,200.0,300.53968253968253,197.5,CRUISE,E,Y15,200.0,200.0,301.53968253968253,196.5
Y15,200.0,200.0,301.53968253968253,196.5,CRUISE,N,Y14,200.0,200.0,302.53968253968253,195.5
Y14,200.0,200.0,302.53968253968253,195.5,CRUISE,E,Z14,200.0,200.0,303.53968253968253,194.5
Z14,200.0,200.0,303.53968253968253,194.5,CRUISE,S,Z15,200.0,200.0,304.53968253968253,193.5
Z15,200.0,200.0,304.53968253968253,193.5,CRUISE,E,AA15,200.0,200.0,305.53968253968253,192.5
AA15,200.0,200.0,305.53968253968253,192.5,CRUISE,E,AB15,200.0,200.0,306.53968253968253,191.5
AB15,200.0,200.0,306.53968253968253,191.5,CRUISE,N,AB14,200.0,200.0,307.53968253968253,190.5
AB14,200.0,200.0,307.53968253968253,190.5,CRUISE,W,AA14,200.0,200.0,308.53968253968253,189.5
AA14,200.0,200.0,308.53968253968253,189.5,CRUISE,N,AA13,200.0,200.0,309.53968253968253,188.5
AA13,200.0,200.0,309.53968253968253,188.5,CRUISE,E,AB13,200.0,200.0,310.53968253968253,187.5
AB13,200.0,200.0,310.53968253968253,187.5,CRUISE,N,AB12,200.0,200.0,311.53968253968253,186.5
AB12,200.0,200.0,311.53968253968253,186.5,CRUISE,W,AA12,200.0,200.0,312.53968253968253,185.5
AA12,200.0,200.0,312.53968253968253,185.5,CRUISE,N,AA11,200.0,200.0,313.53968253968253,184.5
AA11,200.0,200.0,313.53968253968253,184.5,CRUISE,E,AB11,200.0,200.0,314.53968253968253,183.5
AB11,200.0,200.0,314.53968253968253,183.5,CRUISE,NW,AA10,200.0,200.0,315.95468253968255,182.5
