Starting Location,Starting Altitude(ft),Starting Velocity(fps),Starting Elapsed Time(s),Starting Thrust Points,Move Type,Move Direction,Ending Location,Ending Altitude(ft),Ending Velocity(fps),Ending Elapsed Time(s),Ending Thrust Points
Y13,210.0,180.0,267.9663755856457,290.0,GLIDE-CRUISE,W,X13,200.0,175.0,269.1092327285029,289.5
X13,200.0,175.0,269.1092327285029,289.5,CLIMB,W,W13,220.0,195.0,270.13487375414394,287.5
W13,220.0,195.0,270.13487375414394,287.5,STEEP-CLIMB,W,V13,260.0,195.0,271.160514779785,285.5
V13,260.0,195.0,271.160514779785,285.5,GLIDE,W,U13,240.0,190.0,272.21314635873233,285.5
U13,240.0,190.0,272.21314635873233,285.5,GLIDE,W,T13,220.0,185.0,273.2942274398134,285.5
T13,220.0,185.0,273.2942274398134,285.5,GLIDE-CRUISE,W,S13,210.0,180.0,274.4053385509245,285.0
S13,210.0,180.0,274.4053385509245,285.0,GLIDE-CRUISE,W,R13,200.0,175.0,275.5481956937817,284.5
R13,200.0,175.0,275.5481956937817,284.5,CLIMB,W,Q13,220.0,195.0,276.57383671942273,282.5
Q13,220.0,195.0,276.57383671942273,282.5,STEEP-CLIMB,W,P13,260.0,195.0,277.5994777450638,280.5
P13,260.0,195.0,277.5994777450638,280.5,GLIDE,W,O13,240.0,190.0,278.6521093240111,280.5
O13,240.0,190.0,278.6521093240111,280.5,GLIDE,W,N13,220.0,185.0,279.7331904050922,280.5
N13,220.0,185.0,279.7331904050922,280.5,GLIDE-CRUISE,W,M13,210.0,180.0,280.8443015162033,280.0
M13,210.0,180.0,280.8443015162033,280.0,GLIDE-CRUISE,W,L13,200.0,175.0,281.98715865906047,279.5
L13,200.0,175.0,281.98715865906047,279.5,CLIMB,W,K13,220.0,195.0,283.0127996847015,277.5
K13,220.0,195.0,283.0127996847015,277.5,STEEP-CLIMB,W,J13,260.0,195.0,284.03844071034257,275.5
J13,260.0,195.0,284.03844071034257,275.5,GLIDE,W,I13,240.0,190.0,285.0910722892899,275.5
I13,240.0,190.0,285.0910722892899,275.5,GLIDE,W,H13,220.0,185.0,286.172153370371,275.5
H13,220.0,185.0,286.172153370371,275.5,GLIDE-CRUISE,S,H14,210.0,180.0,287.2832644814821,275.0
H14,210.0,180.0,287.2832644814821,275.0,GLIDE-CRUISE,S,H15,200.0,175.0,288.42612162433926,274.5
H15,200.0,175.0,288.42612162433926,274.5,CLIMB,E,I15,220.0,195.0,289.4517626499803,272.5
I15,220.0,195.0,289.4517626499803,272.5,STEEP-CLIMB,N,I14,260.0,195.0,290.47740367562136,270.5
I14,260.0,195.0,290.47740367562136,270.5,GLIDE,E,J14,240.0,190.0,291.5300352545687,270.5
J14,240.0,190.0,291.5300352545687,270.5,GLIDE,S,J15,220.0,185.0,292.6111163356498,270.5
J15,220.0,185.0,292.6111163356498,270.5,GLIDE-CRUISE,E,K15,210.0,180.0,293.7222274467609,270.0
K15,210.0,180.0,293.7222274467609,270.0,GLIDE-CRUISE,N,K14,200.0,175.0,294.86508458961805,269.5
K14,200.0,175.0,294.86508458961805,269.5,CLIMB,E,L14,220.0,195.0,295.8907256152591,267.5
L14,220.0,195.0,295.8907256152591,267.5,STEEP-CLIMB,S,L15,260.0,195.0,296.91636664090015,265.5
L15,260.0,195.0,296.91636664090015,265.5,GLIDE,E,M15,240.0,190.0,297.9689982198475,265.5
M15,240.0,190.0,297.9689982198475,265.5,GLIDE,N,M14,220.0,185.0,299.0500793009286,265.5
M14,220.0,185.0,299.0500793009286,265.5,GLIDE-CRUISE,E,N14,210.0,180.0,300.1611904120397,265.0
N14,210.0,180.0,300.1611904120397,265.0,GLIDE-CRUISE,S,N15,200.0,175.0,301.30404755489684,264.5
N15,200.0,175.0,301.30404755489684,264.5,CLIMB,E,O15,220.0,195.0,302.3296885805379,262.5
O15,220.0,195.0,302.3296885805379,262.5,STEEP-CLIMB,N,O14,260.0,195.0,303.35532960617894,260.5
O14,260.0,195.0,303.35532960617894,260.5,GLIDE,E,P14,240.0,190.0,304.4079611851263,260.5
P14,240.0,190.0,304.4079611851263,260.5,GLIDE,S,P15,220.0,185.0,305.4890422662074,260.5
P15,220.0,185.0,305.4890422662074,260.5,GLIDE-CRUISE,E,Q15,210.0,180.0,306.60015337731846,260.0
Q15,210.0,180.0,306.60015337731846,260.0,GLIDE-CRUISE,N,Q14,200.0,175.0,307.74301052017563,259.5
Q14,200.0,175.0,307.74301052017563,259.5,CLIMB,E,R14,220.0,195.0,308.7686515458167,257.5
R14,220.0,195.0,308.7686515458167,257.5,STEEP-CLIMB,S,R15,260.0,195.0,309.79429257145773,255.5
R15,260.0,195.0,309.79429257145773,255.5,GLIDE,E,S15,240.0,190.0,310.8469241504051,255.5
S15,240.0,190.0,310.8469241504051,255.5,GLIDE,N,S14,220.0,185.0,311.92800523148617,255.5
S14,220.0,185.0,311.92800523148617,255.5,GLIDE-CRUISE,E,T14,210.0,180.0,313.03911634259725,255.0
T14,210.0,180.0,313.03911634259725,255.0,GLIDE-CRUISE,S,T15,200.0,175.0,314.1819734854544,254.5
T15,200.0,175.0,314.1819734854544,254.5,CLIMB,E,U15,220.0,195.0,315.20761451109547,252.5
U15,220.0,195.0,315.20761451109547,252.5,STEEP-CLIMB,N,U14,260.0,195.0,316.2332555367365,250.5
U14,260.0,195.0,316.2332555367365,250.5,GLIDE,E,V14,240.0,190.0,317.28588711568386,250.5
V14,240.0,190.0,317.28588711568386,250.5,GLIDE,S,V15,220.0,185.0,318.36696819676496,250.5
V15,220.0,185.0,318.36696819676496,250.5,GLIDE-CRUISE,E,W15,210.0,180.0,319.47807930787604,250.0
W15,210.0,180.0,319.47807930787604,250.0,GLIDE-CRUISE,N,W14,200.0,175.0,320.6209364507332,249.5
W14,200.0,175.0,320.6209364507332,249.5,CLIMB,E,X14,220.0,195.0,321.64657747637426,247.5
X14,220.0,195.0,321.64657747637426,247.5,STEEP-CLIMB,S,X15,260.0,195.0,322.6722185020153,245.5
X15,260.0,195.0,322.6722185020153,245.5,GLIDE,E,Y15,240.0,190.0,323.72485008096265,245.5
Y15,240.0,190.0,323.72485008096265,245.5,GLIDE,N,Y14,220.0,185.0,324.80593116204375,245.5
Y14,220.0,185.0,324.80593116204375,245.5,GLIDE-CRUISE,E,Z14,210.0,180.0,325.91704227315483,245.0
Z14,210.0,180.0,325.91704227315483,245.0,GLIDE-CRUISE,S,Z15,200.0,175.0,327.059899416012,244.5
Z15,200.0,175.0,327.059899416012,244.5,CLIMB,E,AA15,220.0,195.0,328.08554044165305,242.5
AA15,220.0,195.0,328.08554044165305,242.5,STEEP-CLIMB,E,AB15,260.0,195.0,329.1111814672941,240.5
AB15,260.0,195.0,329.1111814672941,240.5,GLIDE,N,AB14,240.0,190.0,330.16381304624144,240.5
AB14,240.0,190.0,330.16381304624144,240.5,GLIDE,W,AA14,220.0,185.0,331.24489412732254,240.5
AA14,220.0,185.0,331.24489412732254,240.5,GLIDE-CRUISE,N,AA13,210.0,180.0,332.3560052384336,240.0
AA13,210.0,180.0,332.3560052384336,240.0,GLIDE-CRUISE,E,AB13,200.0,175.0,333.4988623812908,239.5
AB13,200.0,175.0,333.4988623812908,239.5,CLIMB,N,AB12,220.0,195.0,334.52450340693184,237.5
AB12,220.0,195.0,334.52450340693184,237.5,STEEP-CLIMB,W,AA12,260.0,195.0,335.5501444325729,235.5
AA12,260.0,195.0,335.5501444325729,235.5,GLIDE,N,AA11,240.0,190.0,336.60277601152023,235.5
AA11,240.0,190.0,336.60277601152023,235.5,GLIDE,E,AB11,220.0,185.0,337.68385709260133,235.5
AB11,220.0,185.0,337.68385709260133,235.5,GLIDE-CRUISE,NW,AA10,210.0,180.0,339.2560793148235,235.0
